run,subrun,event,col_wire,col_time,ind_wire,ind_time
9488,251,19916,24,1156,24,1121
9488,253,20059,32,931,31,946
9488,254,20149,30,1004,18,979
9488,259,20516,31,1381,17,1350
9488,260,20626,31,1244,18,1223
9488,267,21154,31,1999,17,1968
9488,273,21571,32,1092,17,1072
9488,277,21893,31,1402,17,1381
9488,278,21971,30,1066,18,1037
9488,279,22046,30,1600,19,1576
9488,284,22431,36,1360,12,1322
9488,287,22659,32,1036,16,1009
9488,287,22700,34,1227,18,1217
9488,288,22761,35,1025,14,1002
9488,301,23806,31,1222,17,1199
9488,302,23870,24,1357,25,1336
9488,305,24108,29,1029,20,1006
9488,315,24919,51,1034,16,1032
9488,320,25290,25,833,31,830
9488,330,26074,20,1286,30,1263
9488,331,26137,29,1214,20,1187
9489,12,909,26,737,21,704
9489,13,965,27,1474,24,1459
9489,15,1081,35,1593,14,1565
9489,18,1289,26,1195,24,1173
9489,19,1359,25,1137,24,1114
9489,23,1670,32,1341,18,1325
9489,28,2021,28,1458,24,1442
9489,51,3068,29,886,19,866
9489,51,3100,120,1053,78,1020
9489,53,3213,29,1247,20,1224
9489,55,3389,18,1051,31,1025
9489,63,3956,44,907,13,911
9489,69,4444,35,1152,16,1141
9489,70,4479,32,957,16,932
9489,91,6075,41,837,31,898
9489,93,6251,28,1652,22,1630
9489,93,6253,35,1287,14,1267
9489,94,6304,29,998,21,976
9489,101,6872,83,832,23,923
9489,137,9238,32,1658,18,1638
9489,145,9751,30,1419,30,1412
9489,147,9895,28,1469,20,1443
9489,158,10617,59,993,16,1060
9489,169,11323,26,1109,22,1064
9489,170,11409,29,1031,21,1012
9489,171,11457,31,1478,17,1458
9489,173,11597,21,1281,29,1258
9489,175,11747,37,1673,12,1640
9489,193,12793,29,1155,20,1138
9489,201,13343,33,1297,15,1270
9489,216,14347,23,1470,26,1449
9489,221,14686,21,1092,29,1069
9489,227,15040,17,1668,33,1655
9489,230,15257,26,1126,23,1106
9489,235,15559,86,692,21,880
9489,239,15794,15,1087,33,1062
9489,243,16051,31,1313,19,1289
9489,247,16303,35,1007,20,1009
9489,248,16382,26,1136,24,1116
9489,254,16732,30,1342,19,1313
9489,256,16868,24,1177,25,1156
9489,259,17057,34,1093,15,1069
9489,259,17059,22,1740,28,1716
9489,267,17524,24,846,26,824
9489,270,17717,29,1083,19,1058
9489,273,17923,35,1758,14,1725
9490,5,263,22,1435,27,1408
9490,7,413,19,1013,30,987
9491,7,641,63,1008,13,1059
9491,18,1330,37,1301,13,1282
9491,20,1476,21,1811,29,1784
9491,21,1524,28,873,19,844
9491,22,1609,16,942,31,919
9491,28,1998,32,1374,16,1348
9491,29,2078,39,1437,11,1412
9491,48,3345,57,562,26,1338
9491,75,5231,22,1259,27,1225
9491,80,5556,24,1200,24,1168
9491,106,7237,30,1017,18,997
9491,112,7632,36,1039,13,1019
9491,126,8517,25,1281,23,1251
9491,130,8760,27,1049,21,1026
9491,163,10914,19,1046,31,1031
9491,167,11151,28,1187,21,1162
9491,182,12021,31,1050,18,1035
9491,188,12393,21,944,32,944
9491,194,12796,39,856,26,887
9491,195,12827,25,1226,26,1203
9491,202,13339,117,687,19,871
9491,207,13630,27,899,21,866
9491,210,13799,10,2098,21,1111
9491,210,13809,36,1418,16,1405
9491,220,14456,23,1219,27,1194
9491,227,14913,21,1465,28,1429
9491,230,15113,71,726,31,864
9491,232,15262,28,1347,21,1319
9491,241,15875,20,1352,29,1335
9491,245,16183,19,1525,31,1495
9491,255,16876,18,1417,31,1392
9491,255,16885,20,1103,29,1068
9491,260,17262,21,980,27,945
9491,263,17452,26,1076,22,1044
9491,268,17804,24,1223,26,1206
9491,285,18742,35,1243,14,1219
9491,297,19445,35,1159,13,1129
9491,299,19578,33,1068,15,1037
9491,306,19998,33,1351,16,1321
9491,315,20540,42,867,28,919
9491,321,20932,29,995,27,984
9491,325,21116,26,1560,23,1533
9491,333,21669,33,991,16,967
9491,343,22322,23,979,27,956
9491,344,22426,27,1067,21,1045
9491,347,22647,27,1584,21,1558
9491,356,23303,32,1528,16,1501
9491,363,23779,20,1533,29,1512
9491,379,25013,32,1322,16,1292
9491,381,25207,29,1315,19,1284
9491,391,26010,34,1126,14,1097
9491,394,26268,31,1335,17,1295
9491,395,26305,21,1165,27,1127
9491,397,26512,38,1008,21,1020
9491,413,27801,37,1441,14,1422
9491,427,28834,24,1005,26,980
9491,428,28936,24,939,26,919
9491,429,29026,21,977,29,958
9491,433,29307,26,1246,22,1218
9491,444,30181,26,1126,23,1109
9491,445,30277,62,1545,159,1442
9491,454,30983,32,1437,18,1418
9491,458,31302,24,1376,24,1336
9491,460,31455,33,1123,16,1106
9491,468,32079,29,1457,21,1437
9491,475,32544,22,1329,29,1312
9492,14,956,34,1385,14,1336
9492,18,1297,28,937,20,919
9492,28,2056,30,1134,18,1101
9492,29,2160,29,1022,24,1009
9492,38,2871,19,1133,31,1111
9492,40,3017,20,1411,60,1382
9492,48,3630,18,1157,30,1119
9492,51,3919,118,742,19,883
9492,52,3965,22,1313,29,1293
9492,66,5063,45,1151,29,1178
9492,74,5699,15,1160,32,1128
9492,75,5777,32,1328,16,1310
9492,79,6112,34,1722,14,1695
9492,89,6887,27,909,28,909
9492,93,7185,209,1038,14,1258
9492,94,7265,24,1384,26,1359
9492,104,8016,22,1195,27,1172
9492,105,8099,43,963,22,995
9492,109,8437,26,972,22,942
9493,2,102,31,1316,18,1293
9493,10,765,30,1181,18,1158
9493,11,887,29,1107,20,1091
9493,27,2171,31,1003,16,973
9493,35,2805,16,1383,33,1353
9493,35,2819,24,1003,25,965
9493,38,3054,162,528,16,950
9493,44,3488,28,926,28,931
9493,45,3553,26,939,33,942
9493,46,3640,21,1258,29,1236
9493,46,3656,37,1068,25,1082
9493,47,3716,26,1298,23,1269
9493,49,3882,22,1359,28,1342
9493,52,4078,33,1198,16,1175
9493,57,4455,32,1648,18,1628
9493,62,4829,41,929,16,936
9493,68,5312,29,1237,21,1209
9493,68,5335,15,1635,33,1612
9493,69,5390,24,906,26,888
9493,70,5474,32,1208,16,1185
9493,81,6146,25,1324,24,1297
9493,82,6252,19,1000,30,973
9493,87,6529,17,1315,31,1290
9493,90,6747,21,1144,27,1107
9493,91,6787,29,1295,20,1271
9493,103,7696,31,1424,18,1400
9493,105,7851,26,1176,26,1147
9493,110,8180,45,1056,19,1069
9493,114,8501,31,1410,18,1381
9493,117,8746,22,1145,26,1114
9493,119,8861,21,1207,27,1172
9493,128,9535,27,1132,21,1096
9493,130,9715,31,1166,18,1139
9493,131,9774,32,907,16,881
9493,131,9790,25,1065,24,1043
9493,140,10432,46,857,23,895
9493,140,10453,33,1177,26,1176
9493,141,10518,25,1119,24,1094
9493,148,11051,18,990,31,962
9493,149,11150,31,1086,19,1062
9493,161,12048,30,1125,18,1104
9493,164,12268,22,1039,27,1003
9493,171,12792,44,954,26,987
9493,172,12871,22,1184,26,1153
9493,173,12978,32,1626,16,1604
9493,180,13490,27,996,21,960
9493,185,13881,40,1139,28,1151
9493,188,14106,19,1431,30,1404
9493,189,14156,29,1059,21,1039
9493,191,14330,29,1185,19,1158
9493,192,14385,44,991,29,1027
9493,195,14638,32,1084,29,1092
9493,202,15188,20,1084,29,1056
9493,217,16301,18,889,31,856
9493,220,16541,27,1114,21,1093
9493,229,17185,27,1095,21,1074
9493,253,19050,22,1245,27,1217
9493,255,19169,61,0,31,1578
9493,260,19547,22,1635,29,1621
9493,260,19551,34,1059,14,1029
9493,270,20265,36,1752,14,1729
9493,272,20436,31,1224,18,1203
9493,286,21418,25,984,102,751
9493,294,22012,27,1113,21,1081
9493,296,22161,31,1028,17,1002
9493,296,22190,18,1328,31,1304
9493,300,22477,29,1589,21,1565
9493,302,22620,30,1146,18,1128
9493,304,22777,31,1317,16,1284
9493,308,23091,17,1243,31,1209
9493,310,23235,16,1276,32,1250
9493,317,23745,24,1388,25,1355
9493,317,23746,188,848,29,1102
9495,4,501,18,1276,31,1254
9495,5,599,24,1307,27,1285
9495,7,766,25,1100,32,1103
9495,17,1462,29,1465,21,1445
9495,20,1680,31,1360,18,1335
9495,25,2093,33,1326,16,1296
9495,32,2621,31,1317,17,1291
9495,44,3570,16,1195,32,1164
9495,44,3572,23,1281,27,1254
9495,45,3655,54,920,23,936
9495,54,4407,20,1211,34,1201
9495,55,4440,42,1322,18,1326
9495,57,4629,34,990,15,970
9495,59,4777,33,1422,16,1398
9495,64,5143,140,1290,30,1512
9495,105,8342,26,1359,23,1330
9495,133,10316,91,1759,37,1755
9495,140,10881,32,1376,16,1341
9495,144,11203,33,1232,15,1182
9495,145,11277,32,1055,16,1037
9495,146,11349,24,1621,26,1605
9495,149,11576,29,1375,21,1350
9495,151,11743,33,1141,16,1116
9495,152,11867,20,943,28,919
9495,157,12119,31,1765,17,1726
9495,158,12243,21,1399,29,1376
9495,206,14062,33,1074,16,1050
9495,208,14202,21,1007,28,972
9495,210,14321,48,811,13,842
9495,211,14404,35,907,24,927
9495,212,14464,24,1069,26,1044
9495,247,17333,21,921,27,901
9495,256,17986,23,1072,26,1047
9495,257,18054,34,1239,15,1216
9495,267,18881,38,1088,13,1074
9495,268,18971,25,1152,24,1134
9495,272,19264,26,967,23,938
9495,274,19477,31,1008,18,986
9495,277,19671,25,1330,23,1297
9495,279,19819,28,941,21,917
9495,281,19993,25,935,30,938
9495,299,21414,26,1457,23,1427
9495,308,22096,19,1465,31,1441
9495,310,22238,17,1086,32,1063
9495,323,23188,38,867,21,882
9495,326,23426,34,1416,14,1389
9495,327,23502,27,1459,22,1437
9495,332,23899,37,987,13,969
9495,333,23944,27,1066,21,1034
9495,334,24010,25,1210,25,1194
9495,345,24714,29,1705,21,1680
9495,348,24916,22,1019,27,997
9495,360,25737,24,1055,25,1035
9495,366,26125,34,1137,14,1101
9495,370,26401,28,1146,23,1138
9495,372,26539,27,1291,22,1257
9495,373,26598,19,1011,31,987
9495,387,27330,33,1330,15,1296
9495,390,27524,32,1074,26,1079
9495,393,27720,28,1411,21,1396
9495,421,29389,29,1508,21,1485
9495,425,29644,23,961,31,958
9495,439,30601,23,1354,26,1330
9495,448,31188,33,1047,15,1022
9495,457,31762,31,1059,17,1042
9495,471,32663,31,1271,17,1245
9495,475,32917,24,969,25,954
9495,478,33113,24,1335,26,1308
9495,480,33265,19,1160,30,1137
9496,2,582,17,1685,33,1671
9496,4,724,42,859,28,889
9497,19,1086,30,863,18,844
9497,22,1263,28,1296,21,1276
9497,22,1274,38,1189,16,1177
9497,30,1805,42,984,13,984
9497,46,2796,23,1035,27,1015
9497,47,2869,31,1022,17,996
9497,54,3309,25,1032,25,1018
9497,63,3929,49,1509,13,1511
9497,66,4127,22,965,26,933
9498,10,575,41,1508,27,1520
9498,20,1287,33,1350,16,1324
9498,22,1401,18,1369,31,1350
9498,28,1775,33,1493,16,1469
9498,36,2304,32,1036,16,1013
9498,38,2414,33,1266,16,1245
9498,42,2677,91,1038,14,1221
9498,46,2964,26,1005,23,981
9498,48,3104,30,1226,18,1196
9498,50,3233,35,1190,13,1181
9498,56,3619,25,1128,29,1124
9498,60,3866,30,846,18,818
9498,60,3898,19,1203,30,1169
9498,64,4166,21,1307,28,1282
9498,82,5369,24,1236,32,1237
9498,87,5638,17,869,31,843
9498,100,6441,29,976,21,958
9498,137,8351,36,1399,13,1383
9498,138,8417,17,1098,32,1071
9498,155,9658,27,968,21,940
9498,161,10126,33,1161,16,1135
9498,224,14042,35,1109,13,1088
9498,231,14610,19,941,29,908
9498,232,14687,33,1006,15,974
9498,240,15324,23,1318,26,1302
9498,246,15840,22,1396,27,1362
9498,250,16152,26,1103,22,1061
9498,253,16374,29,1170,19,1131
9498,257,16671,29,1347,20,1329
9498,263,17170,33,1410,16,1380
9498,267,17494,15,1551,33,1529
9498,275,18167,31,1051,31,1048
9498,281,18630,18,1478,31,1450
9498,303,20540,26,1414,24,1393
9498,304,20676,27,1214,22,1188
9498,306,20887,35,1126,14,1102
9498,322,22451,25,1675,25,1645
9498,323,22562,34,1035,15,1013
9498,326,22842,27,1275,21,1260
9498,326,22894,30,1398,19,1368
9498,328,23061,34,1117,16,1095
9498,331,23398,15,1271,34,1251
9498,333,23537,30,1527,17,1476
9498,333,23578,30,1148,18,1116
9498,340,24282,24,1245,24,1206
9498,342,24479,32,943,18,928
9498,343,24566,36,1339,13,1322
9498,346,24861,33,1450,16,1430
9498,349,25194,31,989,22,981
9498,351,25388,18,1587,32,1558
9498,354,25683,30,1397,18,1371
9498,355,25766,22,1206,28,1190
9498,362,26465,56,1718,76,1654
9498,366,26867,31,1626,18,1605
9498,382,28421,21,1061,31,1045
9498,387,28907,28,1314,20,1287
9498,407,30990,227,2823,29,1703
9498,408,31110,23,1427,27,1405
9498,415,31676,113,2627,17,1198
9498,416,31744,27,1044,32,1047
9498,420,32085,30,1819,19,1794
9498,428,32755,34,838,21,841
9498,432,33064,32,1522,16,1488
9498,467,35972,34,1435,15,1411
9498,474,36597,37,1092,11,1063
9503,205,18199,27,1144,32,1140
9503,233,19893,19,1115,31,1097
9503,235,20080,25,1201,24,1170
9503,237,20272,30,1702,20,1686
9503,238,20330,29,1108,19,1085
9506,8,694,23,1161,32,1162
9506,10,878,30,1729,19,1705
9506,11,970,28,1504,21,1478
9506,17,1574,27,1418,22,1383
9506,18,1651,26,1044,24,1022
9506,18,1665,37,1002,14,985
9506,21,1950,31,1521,18,1498
9506,21,1963,33,1263,16,1241
9506,27,2542,22,889,26,857
9506,31,2952,28,1467,21,1437
9506,38,3764,25,1591,24,1553
9506,39,3861,22,1250,28,1239
9506,41,4113,23,1263,27,1237
9506,43,4314,42,1059,24,1079
9506,51,5102,35,1395,14,1365
9506,69,6970,26,1121,22,1097
9506,82,8303,31,1606,17,1586
9507,1,56,22,1254,28,1231
9508,3,894,32,1559,16,1535
9508,13,1872,26,1675,23,1637
9508,13,1903,34,1539,16,1513
9508,36,4079,22,1196,28,1183
9508,38,4291,32,864,31,900
9508,40,4487,219,2973,15,1344
9508,65,6810,29,1525,21,1504
9508,65,6812,34,1039,14,1010
9508,65,6820,25,960,24,923
9508,69,7187,25,995,24,971
9508,75,7737,21,1517,30,1499
9508,76,7863,38,869,29,912
9508,77,7948,28,1152,20,1118
9508,78,8027,34,1041,16,1022
9508,80,8243,36,1016,16,1000
9508,81,8313,23,1093,66,903
9508,87,8953,24,1085,24,1055
9508,92,9435,31,1325,18,1298
9508,95,9701,29,1121,18,1091
9508,105,10715,27,904,22,892
9508,122,12303,37,1688,12,1646
9508,125,12613,23,1207,26,1180
9508,130,13170,30,1809,19,1778
9508,132,13367,26,1259,23,1237
9508,140,14217,26,1187,23,1170
9508,142,14370,29,1448,21,1425
9508,143,14492,29,1772,21,1749
9508,152,15406,29,1651,19,1617
9508,155,15725,24,921,31,942
9508,155,15736,29,1141,19,1119
9508,160,16294,21,1805,29,1789
9508,160,16319,36,1480,13,1454
9508,161,16406,24,1142,26,1119
9508,166,16830,34,1132,15,1109
9508,170,17223,28,1735,21,1711
9508,183,18497,17,998,32,971
9508,184,18582,22,1415,27,1393
9508,186,18745,25,1315,23,1288
9508,211,21335,21,1136,27,1100
9508,218,22102,24,1279,25,1244
9508,219,22181,20,1226,30,1203
9509,36,2432,198,1215,86,1349
9509,37,2540,28,1356,21,1328
9509,38,2637,25,1282,25,1266
9509,41,2992,34,1079,15,1054
9509,47,3579,30,1267,19,1244
9509,48,3622,33,1189,15,1151
9509,50,3842,19,952,29,927
9509,52,4065,21,1589,29,1565
9509,59,4771,33,895,13,855
9509,70,5875,18,1509,31,1467
9509,76,6506,26,1065,22,1041
9509,81,7004,31,1469,20,1453
9509,82,7080,30,860,16,828
9509,91,7704,24,1271,24,1237
9509,91,7710,31,1099,17,1081
9509,96,8203,30,1230,19,1201
9509,101,8696,31,1538,17,1514
9509,104,9058,20,1027,29,1003
9509,106,9234,21,1218,27,1177
9509,115,10122,35,1009,14,984
9509,116,10214,26,1350,22,1322
9509,130,11569,87,3071,18,1323
9509,131,11702,34,1391,15,1358
9509,139,12507,27,1002,21,980
9509,152,13771,16,1446,33,1415
9509,159,14529,25,1146,23,1115
9509,160,14663,29,1216,21,1192
9509,163,14975,28,1209,21,1181
9509,172,15863,35,1031,13,1007
9509,175,16178,37,913,27,944
9509,175,16207,20,1257,30,1230
9509,179,16572,23,1166,25,1137
9509,188,17454,21,1355,29,1333
9509,202,18902,160,442,166,412
9509,208,19498,16,1371,33,1348
9509,208,19511,25,1360,23,1328
9509,209,19601,33,1133,15,1107
9509,211,19824,22,1250,27,1216
9509,218,20546,29,1139,19,1118
9509,222,20941,21,984,27,934
9509,222,20989,19,1078,31,1061
9509,227,21411,26,1346,203,564
9509,243,23003,29,1204,20,1181
9509,247,23351,26,1374,23,1343
9509,254,24113,27,999,22,974
9509,256,24317,40,1343,26,1346
9509,256,24318,19,996,29,959
9509,257,24422,17,1526,32,1512
9509,261,24820,34,925,13,897
9509,267,25366,29,1324,19,1282
9509,268,25473,29,1403,21,1383
9509,275,26208,19,938,50,781
9509,276,26355,31,1097,17,1076
9509,291,27846,21,1356,28,1314
9509,293,28048,29,1569,18,1542
9509,296,28308,32,1303,18,1284
9509,296,28311,33,1190,14,1158
9509,296,28324,18,1345,31,1310
9509,305,29091,26,1216,23,1193
9509,309,29526,45,1056,21,1065
9509,311,29700,27,1326,21,1308
9509,313,29871,81,1645,73,1628
9509,321,30665,32,1596,16,1571
9509,322,30793,19,1423,30,1398
9509,328,31354,26,1378,23,1352
9509,336,32095,19,1554,30,1520
9509,342,32648,18,1431,31,1404
9509,342,32671,35,1013,17,1009
9509,343,32773,35,1521,14,1488
9509,370,35533,34,1044,18,1034
9509,381,36738,35,1257,14,1239
9509,383,36931,30,968,17,938
9509,390,37637,27,1164,21,1133
9509,394,38104,23,926,25,891
9509,394,38131,40,1407,25,1415
9509,395,38217,29,987,19,957
9509,398,38523,95,791,14,1024
9509,404,39074,22,1456,29,1440
9509,405,39189,25,1201,25,1184
9509,408,39461,30,1253,18,1229
9509,408,39462,24,1312,24,1272
9509,411,39769,23,1014,26,1003
9509,411,39789,28,1220,21,1191
9509,413,40006,31,1140,17,1118
9509,413,40015,24,1529,25,1486
9509,417,40377,16,1222,33,1205
9509,422,40913,33,1060,14,1022
9509,428,41460,116,732,16,940
9509,430,41683,34,864,14,845
9509,433,41987,34,1288,14,1265
9509,438,42435,29,1236,20,1214
9509,454,43874,24,1807,25,1781
9509,480,46054,29,1574,19,1536
9510,2,117,29,1259,20,1244
9510,7,546,19,1273,30,1238
9510,11,933,18,1164,31,1142
9510,12,991,59,851,14,909
9510,17,1438,26,1170,22,1143
9510,18,1500,34,900,13,876
9510,20,1665,36,1056,18,1053
9510,35,2753,24,1171,25,1149
9510,37,2916,28,1568,29,1430
9510,41,3219,33,1262,15,1237
9510,42,3319,20,947,28,923
9510,43,3413,31,1765,17,1738
9510,54,4284,28,1181,19,1144
9510,58,4627,26,1443,24,1418
9510,58,4642,16,990,32,972
9510,59,4711,34,1142,14,1122
9510,61,4855,24,1212,25,1194
9510,67,5391,25,1473,26,1458
9510,68,5448,30,1564,18,1532
9510,69,5554,39,1297,114,1600
9510,72,5844,22,1450,28,1426
9510,74,6010,23,1643,27,1622
9510,74,6020,35,1075,13,1044
9510,90,7504,30,1296,18,1264
9510,90,7516,34,1174,13,1142
9510,101,8507,22,1215,28,1198
9510,103,8709,28,1376,20,1347
9510,105,8886,27,1148,21,1111
9511,16,1146,19,1204,31,1184
9511,35,2884,41,947,25,953
9511,36,2958,35,1138,20,1142
9511,52,4410,32,921,16,894
9511,65,5586,25,1106,23,1082
9511,79,6885,51,901,15,932
9511,85,7429,34,988,15,968
9511,87,7600,46,794,26,885
9511,103,9068,22,1091,27,1071
9511,103,9077,23,1423,29,1409
9511,120,10605,60,1116,80,1110
9511,124,11052,32,770,23,796
9511,131,11730,23,1373,27,1358
9511,133,11905,23,1575,27,1549
9511,145,12997,28,1149,26,1148
9511,146,13091,24,1197,26,1178
9511,155,13865,30,1417,18,1385
9511,155,13877,36,1643,13,1624
9511,161,14539,31,881,31,908
9511,164,14855,28,991,21,966
9511,169,15401,36,1015,23,1022
9511,185,17120,29,1251,21,1232
9511,185,17122,29,1147,20,1132
9511,187,17360,26,931,23,910
9511,192,17850,29,1213,21,1189
9512,4,377,33,1175,16,1151
9512,10,984,38,841,26,874
9512,25,2629,35,1244,14,1217
9512,26,2709,33,1397,14,1354
9512,38,4029,16,1428,32,1395
9512,48,5154,22,1288,29,1267
9512,49,5295,28,1146,19,1099
9512,50,5372,31,1298,16,1249
9512,53,5700,16,1017,32,984
9512,64,6849,17,809,32,785
9512,72,7686,27,1002,21,984
9512,78,8300,23,1499,26,1486
9512,86,9123,25,940,33,947
9512,88,9354,25,1210,24,1187
9512,90,9582,22,1660,27,1626
9512,108,11472,42,829,21,852
9512,114,12131,32,1508,16,1485
9513,1,31,31,1695,17,1675
9513,2,237,27,1215,22,1189
9513,6,610,24,1026,29,1009
9513,6,621,17,1268,31,1243
9513,26,2595,33,1165,15,1146
9513,28,2770,201,1316,226,1300
9513,38,3759,20,1184,28,1159
9513,38,3760,36,1545,13,1528
9513,39,3873,32,980,31,983
9513,39,3891,24,1116,25,1084
9513,40,3995,25,1319,23,1292
9513,41,4066,17,1137,32,1108
9513,43,4281,32,1254,16,1233
9513,52,5189,30,1639,19,1606
9513,58,5896,30,1302,18,1277
9513,69,6996,33,1202,14,1158
9513,69,7004,35,1752,14,1723
9513,69,7033,31,944,32,958
9513,70,7120,22,1268,33,1266
9513,71,7194,26,1566,23,1532
9513,73,7408,31,1565,18,1543
9513,83,8470,18,1370,31,1342
9513,89,9078,20,1057,29,1036
9513,90,9154,29,1174,21,1152
9513,92,9349,44,1060,13,1065
9513,94,9514,36,1637,14,1615
9513,97,9819,27,1508,21,1490
9513,105,10528,38,1287,11,1265
9513,110,11014,26,1339,22,1319
9513,114,11364,31,1207,18,1187
9513,117,11645,21,1791,28,1768
9513,117,11659,33,1334,16,1306
9513,117,11679,32,1117,16,1099
9513,119,11847,38,1131,26,1138
9513,125,12431,32,884,29,893
9513,125,12438,20,1509,29,1488
9513,135,13370,33,1409,16,1375
9513,140,13873,18,1342,30,1315
9513,141,13966,172,1476,54,1364
9513,142,14051,21,1238,29,1217
9513,148,14618,26,1094,23,1074
9513,155,15303,31,1369,17,1351
9513,156,15402,40,1318,20,1319
9513,160,15744,42,976,30,1006
9513,162,15973,22,1318,27,1283
9513,165,16267,33,1170,14,1133
9513,165,16272,25,1083,24,1052
9513,167,16504,58,1216,18,1233
9513,174,17164,26,1067,23,1039
9513,177,17450,36,1297,14,1275
9514,19,1674,48,947,17,982
9514,21,1817,32,1806,16,1773
9514,30,2580,32,1226,18,1207
9514,53,4527,25,1213,25,1194
9514,54,4604,31,1222,16,1181
9514,58,4934,23,1534,26,1518
9514,75,6375,29,973,18,937
9514,84,7171,42,1016,27,1048
9514,89,7631,30,1126,18,1094
9514,124,9623,30,947,16,896
9514,130,10109,19,1085,30,1066
9514,138,10774,31,1526,17,1502
9514,142,11090,21,1044,27,1019
9514,173,13021,46,957,15,990
9514,173,13034,31,1230,18,1206
9514,176,13255,25,1335,23,1301
9514,180,13607,33,1321,15,1293
9514,181,13714,112,800,32,1084
9514,190,14510,24,1158,24,1126
9514,198,15245,33,1138,15,1111
9514,209,16334,30,1331,20,1320
9514,214,16788,32,1049,17,1035
9514,214,16800,19,1684,30,1644
9514,216,16961,28,1015,21,988
9514,219,17192,28,1217,21,1202
9514,223,17520,54,1012,25,1098
9515,7,449,31,1099,17,1079
9515,10,627,30,948,17,920
9515,12,789,27,1526,21,1503
9515,34,2666,43,1017,21,1029
9515,39,3121,20,957,28,925
9515,47,3836,25,1306,23,1278
9515,58,4828,19,1186,29,1148
9517,3,231,30,877,18,857
9517,7,594,26,1231,22,1208
9517,7,603,29,1184,20,1162
9517,9,747,23,1295,26,1280
9517,28,2444,33,1450,15,1424
9517,32,2835,36,1174,13,1147
9517,33,2907,28,1330,20,1309
9517,43,3778,33,1121,15,1098
9517,51,4429,22,1222,26,1191
9517,61,5278,29,1077,19,1052
9517,61,5296,33,1157,16,1137
9517,65,5631,37,1040,47,641
9517,75,6499,24,1184,25,1153
9517,78,6764,39,950,16,961
9517,86,7343,29,1108,20,1087
9517,87,7441,24,1503,26,1483
9517,88,7554,31,1098,17,1081
9517,91,7803,26,1283,23,1258
9517,100,8599,23,1230,64,1027
9517,114,9837,24,1135,25,1109
9517,115,9911,18,1124,30,1093
9517,119,10283,34,1057,14,1023
9517,120,10339,32,1224,15,1192
9517,123,10613,22,1737,27,1705
9517,143,12413,30,1100,18,1078
9517,147,12651,31,1334,16,1303
9517,147,12679,22,1070,28,1049
9517,161,13751,108,1290,19,1355
9517,164,14011,37,1168,17,1160
9517,171,14617,30,1324,18,1303
9517,177,15121,26,1283,22,1256
9517,179,15308,26,1006,22,962
9517,183,15638,41,1296,25,1287
9517,203,17355,34,936,32,968
9517,203,17361,24,1296,26,1272
9517,206,17550,17,1582,33,1571
9517,209,17806,33,994,15,954
9517,210,17891,17,1140,32,1115
9517,214,18262,85,74,16,1526
9517,216,18461,18,1088,31,1058
9517,217,18518,143,2006,24,923
9517,230,19609,56,1005,16,1045
9517,243,20715,28,1318,21,1297
9517,253,21604,25,894,22,861
9517,253,21624,32,1151,16,1127
9517,253,21649,19,1199,29,1171
9517,265,22589,24,1469,26,1447
9517,268,22845,30,1192,26,1192
9517,268,22852,27,1106,48,716
9517,275,23418,34,1490,15,1458
9517,279,23811,40,769,29,846
9517,286,24255,30,1520,18,1493
9517,290,24601,30,935,17,908
9517,293,24870,31,1087,18,1062
9517,295,25089,34,1534,15,1509
9517,298,25373,31,1238,16,1186
9517,310,26371,20,1056,29,1032
9517,310,26391,21,1431,27,1387
9517,310,26399,36,1038,14,1015
9517,315,26842,36,1640,13,1620
9517,325,27681,24,1644,26,1619
9517,347,29502,31,1119,16,1085
9517,349,29687,29,998,19,971
9517,355,30145,31,1022,17,999
9517,367,31188,42,1420,24,1433
9517,368,31271,34,993,14,969
9517,374,31774,130,878,22,1085
9517,378,32123,23,879,99,1296
9517,381,32375,26,1240,22,1219
9517,382,32482,33,1217,19,1208
9517,392,33391,24,1380,26,1355
9517,393,33457,20,1608,29,1589
9517,402,34303,24,1027,25,998
9517,402,34326,33,975,15,940
9517,409,34944,28,1063,20,1037
9517,410,35043,23,1200,25,1167
9517,410,35053,171,383,211,354
9517,411,35128,30,1462,19,1432
9518,4,285,21,991,28,961
9518,5,395,25,1326,24,1293
9518,26,2380,10,2879,37,2852
9518,29,2692,31,1145,29,1148
9518,39,3505,22,1145,27,1117
9532,22,1102,37,1011,21,1016
9532,22,1122,30,1207,17,1160
9532,30,1725,24,1061,25,1032
9532,31,1820,37,989,13,975
9532,32,1895,51,1094,26,1082
9532,52,3287,23,1595,27,1571
9532,56,3597,23,1087,26,1051
9532,69,4553,33,1210,15,1186
9532,72,4758,25,1331,24,1308
9532,72,4774,30,1077,18,1046
9532,76,5094,35,1035,15,1016
9532,81,5428,28,926,19,896
9533,6,447,21,1412,27,1371
9533,17,1199,24,1303,25,1279
9533,40,2832,27,1219,21,1184
9533,72,5177,28,1172,21,1145
9533,76,5460,45,1030,20,1063
9533,78,5611,36,1215,13,1202
9533,87,6261,21,1243,29,1223
9533,88,6313,43,867,25,909
9533,92,6590,27,1167,21,1136
9533,94,6722,24,1230,24,1199
9533,101,7275,25,1478,24,1464
9533,114,8168,23,1066,26,1051
9533,121,8670,14,1184,34,1160
9533,122,8734,30,1661,19,1635
9533,131,9416,29,1025,20,998
9533,143,10287,27,1177,23,1159
9533,145,10447,25,1136,24,1105
9533,150,10779,56,1536,11,1555
