run,subrun,event
9509,50,3820
9509,50,3830
9509,189,17539
9509,189,17556
9509,204,19110
9509,255,24234
9509,347,33200
9509,355,33977
9509,440,42596
9514,191,14585
9542,230,15686
9564,66,5928
8679,158,12693
8679,365,33526
8684,235,25372
8684,298,32482
8684,404,44052
8723,225,31977
8740,209,20352
9481,94,6734
9481,119,8606
9481,396,31988
9509,335,32035
9509,335,32044
9511,142,12738
9514,123,9508
9514,123,9549
9544,203,17809
8638,282,30101
8667,302,24869
8675,65,6838
8675,65,6849
8679,110,8847
8679,304,25814
8684,72,8564
8684,72,8592
8684,411,44809
8685,153,15971
8710,92,8925
8723,58,8721
8723,330,46203
8723,330,46223
8723,330,46232
9481,161,12057
9481,161,12061
9481,286,22449
9508,103,10485
9508,103,10516
9509,220,20736
9509,454,43886
9511,36,2950
9511,103,9074
9513,87,8833
9535,274,19055
9542,216,14664
9542,249,17019
8638,214,22531
8638,214,22579
8638,375,40481
8672,53,6082
8675,196,22035
8679,341,30604
8684,10,1548
8684,303,32997
8684,303,33036
8684,471,51638
8684,471,51666
8685,2,150
8685,70,7321
8685,70,7332
9481,359,28793
9492,46,3501
9508,100,10214
9508,140,14214
9508,140,14260
9508,140,14262
9508,146,14810
9509,68,5708
9509,176,16273
9509,322,30743
9509,322,30755
9509,405,39155
9513,59,5982
9564,232,15456
9564,232,15465
8607,156,14166
8638,72,7104
8638,429,46645
8667,333,28504
8672,149,17122
8675,85,8918
8679,69,5978
8679,131,10471
8679,140,11247
8679,346,31222
8684,19,2623
8684,402,43832
8684,408,44450
8710,59,5333
8723,91,13425
8723,142,20684
8740,334,33535
8766,207,25677
9481,72,5004
9492,86,6635
9493,279,20926
9508,114,11444
9508,114,11465
9508,132,13418
9509,174,16064
9509,259,24598
9509,323,30873
9509,323,30892
9513,53,5295
9513,64,6499
9535,349,24382
8685,14,1365
8685,30,3071
8685,30,3090
8685,32,3296
8685,142,14796
8685,174,18191
8685,202,21151
8685,213,22313
8685,234,24466
8685,240,25114
8738,85,8750
8738,130,13216
8738,180,18243
8738,232,23421
8738,232,23423
8738,262,26409
8738,302,30535
8685,41,4270
8685,41,4293
8685,43,4489
8685,79,8292
8685,79,8293
8685,82,8638
8685,93,9891
8685,93,9910
8685,102,10838
8685,104,11039
8685,191,19987
8685,211,22113
8685,220,23015
8685,256,26853
8685,275,28918
8685,275,28928
8685,289,30113
8738,5,765
8738,62,6520
8738,62,6539
8738,91,9315
8738,91,9331
8738,111,11367
8738,197,19904
8738,328,33180
8738,335,33879
8580,151,15928
8648,2,124
8648,20,1617
8648,29,2373
8648,36,3018
8648,77,6334
8648,123,10283
8648,139,11637
8648,142,11877
8648,154,12877
8648,154,12883
8648,154,12889
8648,158,13208
8648,168,14071
8648,176,14774
8648,180,15110
8648,219,18249
8648,229,19015
8648,229,19030
8648,229,19039
8648,242,20093
8648,244,20286
8648,249,20689
8648,257,21377
8648,291,25167
8648,299,25970
8648,5,350
8648,16,1241
8648,27,2236
8648,34,2799
8648,37,3082
8648,58,4753
8648,58,4764
8648,58,4780
8648,60,4890
8648,62,5096
8648,68,5636
8648,78,6422
8648,78,6438
8648,80,6615
8648,87,7163
8648,99,8206
8648,102,8476
8648,112,9330
8648,171,14367
8648,173,14549
8648,194,16221
8648,198,16561
8648,205,17110
8648,209,17446
8648,222,18461
8648,250,20809
8648,256,21247
8648,258,21433
8648,260,21609
8648,260,21639
8648,284,24318
8648,298,25867
8648,105,8734
8648,113,9402
8648,113,9418
8648,114,9479
8648,114,9494
8648,114,9526
8648,141,11792
8648,151,12619
8648,169,14180
8648,182,15264
8648,185,15541
8648,190,15864
8648,200,16741
8648,211,17628
8648,221,18384
8648,248,20610
8648,248,20627
8648,261,21738
8738,4,660
8738,28,3081
8738,55,5868
8738,56,5951
8738,71,7432
8738,74,7664
8738,229,23132
8738,261,26312
8738,261,26316
8738,27,3002
8738,29,3184
8738,31,3364
8738,61,6428
8738,70,7338
8738,72,7508
8738,101,10339
8738,133,13505
8738,133,13515
8738,238,24041
8738,283,28591
8738,313,31626
8738,315,31815
8738,315,31825
8738,339,34259
8562,345,16161
8563,36,2005
8563,46,2496
8563,59,3100
8563,59,3128
8563,72,3713
8563,73,3764
8563,83,4263
8563,97,4940
8563,114,5754
8563,125,6281
8563,126,6351
8563,138,6931
8563,195,9681
8563,218,10745
8563,223,10993
8563,241,11827
8563,241,11859
8563,259,12675
8563,266,13041
8563,266,13042
8563,291,14334
8563,291,14352
8563,312,15347
8563,314,15465
8562,204,9452
8562,206,9537
8562,280,13037
8562,343,16061
8563,57,3014
8563,80,4104
8563,80,4106
8563,103,5217
8563,133,6684
8563,160,7919
8563,173,8605
8563,268,13130
8563,286,14063
8580,31,3383
8580,80,8683
8563,112,5685
8563,122,6156
8563,168,8328
8563,169,8376
8563,216,10650
8563,238,11708
8563,284,13934
8563,289,14232
8563,306,15113
8580,161,16904
8580,163,17151
8648,9,684
8648,26,2133
8648,52,4319
8648,66,5482
8648,83,6856
8563,308,15204
8580,14,1599
8580,25,2790
8580,40,4358
8580,58,6269
8580,63,6839
8580,150,15834
8580,170,17894
8648,1,22
8648,13,999
8648,13,1005
8648,13,1020
8648,24,1946
8648,51,4238
8648,74,6121
8648,108,8961
8648,124,10380
8648,124,10384
8648,133,11118
8648,216,18023
8648,259,21516
8648,279,23738
8648,289,24945
8648,289,24972
8561,40,1230
8561,107,3330
8561,113,3534
8561,136,4349
8561,194,6240
8650,2,680
8650,7,1222
8650,9,1465
8650,9,1466
8650,28,3638
8650,47,5404
8650,70,7557
8650,94,9718
8561,129,4073
8561,135,4309
8561,143,4578
8561,152,4855
8561,172,5519
8561,197,6341
8561,214,6950
8561,261,8567
8639,8,965
8639,19,2213
8639,19,2243
8639,45,4942
8639,45,4977
8639,59,6633
8561,38,1159
8561,43,1334
8561,59,1946
8561,71,2462
8561,89,2707
8561,118,3688
8561,124,3904
8561,155,4965
8561,251,8281
8639,12,1389
8639,12,1394
8639,13,1514
8639,13,1558
8639,21,2488
8639,44,4849
8639,48,5308
8639,58,6511
8639,58,6530
8639,58,6543
8639,65,7350
8639,65,7357
8639,65,7359
8561,26,821
8561,147,4690
8639,14,1673
8639,20,2328
8639,20,2357
8639,25,2950
8639,25,2966
8639,43,4677
8639,51,5710
8649,15,1655
8649,16,1755
8562,38,1563
8562,110,4998
8562,119,5422
8562,153,7084
8562,209,9684
8562,263,12194
8562,275,12796
8562,302,14019
8562,302,14029
8562,303,14096
8562,330,15430
8562,331,15453
8563,12,867
8563,75,3890
8563,86,4391
8563,100,5053
8563,100,5074
8563,113,5704
8563,131,6598
8562,7,264
8562,19,792
8562,35,1422
8562,43,1801
8562,44,1847
8562,52,2220
8562,52,2250
8562,71,3201
8562,116,5303
8562,118,5364
8562,141,6522
8562,141,6552
8562,146,6755
8562,222,10267
8562,233,10767
8562,242,11194
8562,293,13578
8562,314,14639
8563,5,498
8563,11,829
8563,39,2131
8563,49,2647
8562,20,812
8562,22,893
8562,50,2141
8562,60,2677
8562,106,4799
8562,106,4822
8562,112,5087
8562,126,5758
8650,41,4870
8650,50,5627
8650,50,5636
8650,59,6449
8650,59,6475
8650,64,6967
8650,65,7078
8650,66,7129
8650,66,7139
8650,66,7154
8650,69,7436
8650,77,8163
8650,87,9079
8650,88,9202
8650,97,10033
8650,111,11344
8650,113,11544
8650,114,11630
8561,179,5750
8561,207,6687
8561,218,7119
8561,229,7516
8561,240,7925
8561,268,8894
8650,27,3538
8650,40,4774
8650,40,4778
8650,51,5746
8650,62,6774
8650,62,6778
8650,67,7223
8650,80,8471
8650,81,8515
8650,81,8581
8650,82,8631
8650,96,9928
8650,103,10619
8650,115,11722
8650,115,11760
8650,117,11977
8650,117,11978
8650,122,12429
8562,149,6857
8562,197,9127
8562,197,9137
8562,236,10890
8562,253,11730
8562,261,12124
8562,301,13990
8562,307,14268
8562,309,14390
8562,321,15004
8562,334,15600
8563,26,1503
8563,54,2880
8563,85,4351
8563,120,6057
8563,135,6775
8563,214,10544
8563,261,12785
8563,282,13861
8580,28,3088
8580,30,3288
8580,129,13848
8562,66,2955
8562,103,4667
8562,111,5041
8562,115,5238
8562,134,6167
8562,177,8196
8562,190,8793
8562,191,8833
8562,251,11605
8562,251,11618
8562,297,13811
8563,9,706
8563,18,1143
8563,18,1175
8563,51,2722
8563,63,3291
8563,69,3597
8563,98,4967
8563,105,5328
8563,121,6097
8563,132,6667
8563,166,8239
8563,171,8495
8563,171,8510
8563,212,10467
8563,219,10802
8563,262,12853
9451,471,42352
9452,5,393
9452,12,1045
9452,18,1611
9452,20,1812
9452,36,3359
9452,37,3442
9452,37,3452
9452,43,4018
9452,47,4373
9452,48,4488
9452,50,4647
9452,51,4741
9452,59,5580
9452,67,6283
9452,71,6697
9452,78,7402
9452,97,9196
9452,100,9554
9452,105,10011
9452,105,10016
9452,132,12317
9452,154,14324
9452,171,15884
9452,196,18183
9452,200,18541
9452,205,19005
9452,223,20604
9452,237,21874
9452,276,25593
9452,289,26703
9452,289,26713
9452,309,28398
9452,309,28413
9452,348,32257
9452,349,32331
9452,358,33220
9452,361,33548
9452,364,33805
9452,393,36546
9452,406,37771
9452,417,38864
9452,421,39268
9452,430,40216
9452,451,42222
9452,451,42235
9451,10,863
9451,60,5414
9451,60,5415
9451,61,5501
9451,73,6653
9451,88,7998
9451,88,8009
9451,103,9317
9451,106,9516
9451,107,9631
9451,114,10262
9451,114,10265
9451,126,11295
9451,143,12864
9451,153,13764
9451,161,14532
9451,192,17069
9451,218,19339
9451,240,21254
9451,282,25044
9451,296,26327
9451,296,26328
9451,316,28133
9451,325,28949
9451,331,29466
9451,331,29492
9451,347,30971
9451,385,34409
9451,408,36592
9451,413,37108
9451,416,37348
9451,425,38239
9451,441,39494
9451,441,39518
9451,441,39530
9451,441,39533
9451,452,40590
9451,455,40870
9451,39,3440
9451,66,5969
9451,68,6145
9451,87,7884
9451,90,8163
9451,90,8178
9451,98,8889
9451,109,9767
9451,149,13427
9451,202,17918
9451,202,17944
9451,227,20151
9451,231,20497
9451,243,21547
9451,252,22284
9451,252,22299
9451,271,24026
9451,276,24500
9451,276,24508
9451,287,25588
9451,304,27068
9451,309,27479
9451,309,27489
9451,309,27501
9451,337,30018
9451,359,32090
9451,371,33230
9451,372,33343
9451,389,34774
9451,396,35497
9451,404,36203
9451,421,37860
9451,426,38343
9451,437,39146
9451,445,39881
9451,475,42769
9451,11,934
9451,52,4657
9451,57,5141
9451,65,5883
9451,91,8293
9451,100,9057
9451,108,9705
9451,142,12785
9451,147,13207
9451,181,16181
9451,183,16319
9451,196,17406
9451,208,18469
9451,249,22050
9451,249,22064
9451,278,24682
9451,299,26637
9451,314,27988
9451,318,28366
9451,343,30584
9451,354,31624
9451,393,35173
9451,398,35632
9451,402,36032
9451,420,37752
9451,422,37939
9451,422,37952
9451,434,38853
9451,435,38922
9451,462,41520
9451,467,42009
9451,33,2857
9451,33,2869
9451,37,3240
9451,37,3263
9451,37,3267
9451,47,4233
9451,72,6536
9451,77,7028
9451,96,8694
9451,110,9901
9451,123,11038
9451,135,12139
9451,140,12591
9451,213,18870
9451,234,20718
9451,245,21735
9451,250,22117
9451,254,22475
9451,270,23947
9451,275,24380
9451,283,25195
9451,294,26159
9451,294,26164
9451,300,26692
9451,313,27890
9451,313,27895
9451,321,28611
9451,330,29374
9451,330,29394
9451,332,29549
9451,341,30400
9451,341,30418
9451,346,30869
9451,357,31871
9451,357,31892
9451,365,32611
9451,374,33535
9451,400,35832
9451,444,39828
9451,447,40078
9451,447,40106
9451,451,40526
9451,464,41703
9451,464,41720
9451,480,43232
9451,2,120
9451,2,133
9451,8,634
9451,12,1066
9451,34,2954
9451,64,5765
9451,76,6943
9451,85,7729
9451,97,8788
9451,99,8959
9451,125,11206
9451,132,11850
9451,141,12716
9451,144,12967
9451,212,18793
9451,229,20337
9451,235,20809
9453,4,666
9453,56,5215
9453,56,5237
9453,76,7126
9453,85,8011
9453,99,9313
9453,99,9319
9453,109,10262
9453,110,10376
9453,110,10379
9453,114,10734
9453,114,10763
9453,116,10957
9453,119,11215
9453,119,11221
9453,122,11450
9453,126,11846
9453,139,13099
9453,139,13111
9453,159,14972
9453,181,16924
9453,194,18035
9453,3,577
9453,5,743
9453,30,2726
9453,31,2838
9453,33,3002
9453,34,3146
9453,49,4562
9453,52,4858
9453,53,4981
9453,71,6623
9453,73,6846
9453,74,6913
9453,74,6931
9453,87,8177
9453,87,8225
9453,90,8456
9453,95,8926
9453,100,9383
9453,101,9498
9453,104,9811
9453,121,11388
9453,123,11559
9453,123,11571
9453,128,12016
9453,134,12610
9453,142,13409
9453,147,13840
9453,147,13879
9453,152,14316
9453,153,14421
9453,155,14586
9453,157,14822
9453,158,14887
9453,160,15090
9453,165,15566
9453,168,15866
9453,170,16020
9453,180,16858
9453,182,17026
9453,182,17037
9453,185,17316
9453,187,17520
9453,189,17691
9453,190,17788
9447,22,1954
9447,56,5123
9447,75,6858
9447,79,7245
9447,107,9793
9447,141,12427
9447,151,13314
9447,165,14565
9447,178,15792
9447,183,16250
9447,190,16882
9447,196,17405
9447,201,17776
9447,235,20799
9447,255,22690
9447,255,22691
9447,285,25302
9447,286,25373
9447,286,25382
9447,297,26403
9447,300,26641
9447,325,28791
9447,339,29933
9447,339,29934
9447,350,31042
9447,360,32017
9447,363,32310
9447,369,32855
9447,369,32885
9447,376,33507
9447,380,33945
9447,393,35181
9447,406,36320
9453,13,1271
9453,35,3245
9453,111,10478
9453,118,11137
9453,124,11646
9453,124,11668
9453,138,12988
9453,141,13294
9453,145,13691
9452,15,1334
9452,19,1723
9452,38,3527
9452,44,4127
9452,54,5025
9452,54,5029
9452,60,5656
9452,60,5670
9452,65,6083
9452,65,6091
9452,73,6876
9452,74,7006
9452,81,7674
9452,83,7889
9452,85,8092
9452,87,8260
9452,95,9008
9452,104,9933
9452,107,10193
9452,111,10500
9452,136,12669
9452,146,13612
9452,177,16426
9452,194,17993
9452,194,18000
9452,199,18438
9452,213,19710
9452,213,19718
9452,213,19739
9452,224,20689
9452,264,24433
9452,270,25009
9452,275,25510
9452,275,25515
9452,280,25937
9452,310,28492
9452,310,28511
9452,429,40126
9452,449,42002
9452,464,43398
9452,6,501
9452,11,941
9452,11,962
9452,13,1148
9452,13,1165
9452,35,3277
9452,39,3646
9452,46,4307
9452,53,4935
9452,72,6769
9452,72,6797
9452,76,7170
9452,92,8754
9452,124,11560
9452,150,13936
9452,150,13945
9452,166,15468
9452,180,16702
9452,187,17341
9452,187,17370
9452,204,18903
9452,225,20794
9452,230,21244
9452,241,22304
9452,258,23871
9452,296,27263
9452,313,28820
9452,318,29230
9452,320,29425
9452,328,30254
9452,341,31568
9452,351,32523
9452,351,32530
9452,351,32544
9452,363,33728
9452,363,33729
9452,373,34632
9452,381,35320
9452,385,35718
9452,389,36139
9452,413,38459
9452,436,40772
9452,455,42606
9452,457,42813
9452,468,43858
9452,470,44033
9564,229,15223
9564,233,15532
9564,255,17363
9564,289,20266
9564,289,20276
9564,302,21397
9564,308,21898
9564,331,23860
9564,346,25157
9564,372,27488
9564,373,27582
9564,377,27931
9564,385,28616
9564,385,28659
9564,390,29113
9564,390,29122
9564,392,29316
9564,393,29369
9564,406,30609
9564,406,30629
9777,4,572
9777,5,704
9777,7,969
9777,22,3306
9777,22,3347
9777,26,3937
9777,26,3957
9778,2,782
9778,3,902
9785,2,101
9785,6,476
9785,11,908
9785,11,914
9786,8,826
9786,11,1101
9786,11,1107
9786,11,1112
9786,35,3219
9786,35,3243
9786,46,4277
9787,6,904
9787,11,1345
9787,11,1348
9787,16,1808
9787,32,3282
9787,32,3287
9787,36,3676
9787,52,4955
9787,57,5405
9787,57,5411
9564,28,2593
9564,39,3605
9564,63,5649
9564,75,6639
9564,75,6642
9564,90,7782
9564,222,14671
9564,227,15073
9564,231,15410
9564,234,15641
9564,235,15715
9564,235,15750
9564,244,16429
9564,244,16432
9564,244,16457
9564,244,16471
9564,245,16508
9564,259,17681
9564,259,17690
9564,261,17867
9564,285,19893
9564,292,20516
9564,295,20772
9564,295,20803
9564,303,21478
9564,311,22147
9564,312,22223
9564,314,22396
9564,317,22602
9564,323,23165
9564,325,23357
9564,338,24453
9564,338,24457
9564,351,25559
9564,355,25904
9564,355,25907
9564,369,27177
9564,369,27213
9564,383,28441
9564,383,28456
9564,394,29476
9564,399,29963
9564,403,30341
9564,17,1753
9564,17,1762
9564,20,2005
9564,30,2719
9564,35,3180
9564,35,3202
9564,36,3267
9564,36,3311
9564,56,5015
9564,59,5266
9564,61,5457
9564,61,5476
9564,65,5838
9564,71,6337
9564,79,7018
9564,81,7180
9564,84,7369
9564,94,8026
9564,97,8259
9564,105,8772
9564,105,8799
9564,210,13682
9564,214,13951
9564,218,14347
9564,220,14520
9564,230,15306
9564,253,17210
9564,253,17226
9564,262,17953
9564,286,20004
9564,291,20423
9564,298,21070
9564,342,24801
9564,342,24825
9566,127,11358
9566,213,17564
9566,237,19359
9566,251,20398
9566,251,20406
9780,6,902
9780,6,907
9780,20,3079
9780,23,3559
9780,40,6096
9781,7,1822
9781,19,3674
9781,23,4345
9781,30,5444
9781,30,5496
9782,8,1158
9782,34,5128
9782,37,5538
9782,61,9235
9782,83,12589
9782,1,143
9782,6,836
9782,6,849
9782,11,1633
9782,14,2059
9782,22,3322
9782,22,3329
9782,28,4254
9782,38,5679
9782,38,5688
9782,45,6751
9782,50,7509
9782,52,7816
9782,59,8918
9782,64,9694
9782,66,10023
9782,66,10046
9782,66,10049
9782,79,12005
9782,84,12727
9786,19,1821
9786,37,3427
9786,44,4058
9787,21,2291
9777,2,247
9777,6,832
9777,6,838
9777,6,840
9777,21,3160
9777,23,3492
9777,24,3626
9777,29,4409
9777,30,4580
9777,30,4588
9786,13,1309
9786,14,1369
9786,16,1574
9786,17,1621
9786,17,1656
9786,18,1742
9786,18,1756
9786,20,1921
9786,22,2110
9786,23,2166
9786,23,2182
9786,26,2482
9786,31,2909
9786,31,2910
9786,32,3020
9786,34,3158
9786,38,3519
9786,39,3613
9786,40,3690
9786,42,3896
9786,45,4137
9786,47,4333
9787,2,528
9787,5,811
9787,10,1304
9787,12,1460
9787,12,1488
9787,15,1720
9787,15,1722
9787,29,3029
9787,35,3540
9787,42,4073
9787,42,4097
9787,46,4447
9787,56,5305
9787,63,5953
9787,67,6266
9787,67,6284
9787,70,6530
9780,9,1371
9780,26,4040
9780,26,4051
9780,32,4973
9780,36,5547
9780,39,5948
9780,47,7221
9780,49,7529
9780,61,9366
9780,62,9504
9780,69,10590
9780,71,10884
9780,102,15667
9780,107,16428
9780,110,16916
9780,110,16940
9780,114,17550
9781,8,1962
9781,17,3351
9781,21,4000
9781,25,4627
9781,38,6675
9781,42,7323
9781,50,8626
9781,51,8799
9781,55,9412
9781,60,10257
9781,67,11275
9781,67,11308
9781,69,11589
9781,90,15065
9781,100,16510
9781,101,16696
9781,110,18129
9781,115,18919
9781,115,18928
9781,120,19587
9781,125,20368
9780,8,1216
9780,8,1245
9780,13,1996
9780,22,3416
9780,27,4214
9780,35,5388
9780,48,7365
9780,51,7828
9780,55,8452
9780,55,8481
9780,59,9053
9780,74,11370
9780,77,11841
9780,81,12442
9780,82,12603
9780,84,12915
9780,98,15061
9780,101,15537
9780,108,16600
9780,108,16621
9780,109,16773
9780,115,17685
9781,12,2599
9781,13,2725
9781,20,3837
9781,28,5124
9781,57,9738
9781,61,10375
9781,63,10696
9781,68,11426
9781,68,11432
9781,68,11453
9781,106,17485
9781,109,17959
9781,109,18002
9781,119,19466
9781,127,20666
9781,130,21127
